Fiscal Year,Fund ID,Fund Name,Fund Type,Department ID,Department Name,Department Type,GL Account,GL Description,GL Category,Revenue or Expenditure,Current,Adopted,Actuals
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,500030,Salary Part Time - Civilian,Personnel Services,Expenditures,30099,30099,32788
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,500060,Overtime - Civilian,Personnel Services,Expenditures,0,0,2693
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,88960,88960,68461
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,218832,218832,165781
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,0,0,8283
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,82951,82951,62067
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,192591,192591,143531
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,501,501,391
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,9204,9204,20420
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,1476,1476,1171
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,5544,5544,4505
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511025,Electrical Hardware,Supplies,Expenditures,500,500,0
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511030,Mechanical Hardware,Supplies,Expenditures,300,300,84
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511040,Audiovisual Supplies,Supplies,Expenditures,15500,5500,11890
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,2000,2000,1200
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,0,0,131
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,4200,4200,4194
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,16000,16000,8422
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,0,0,151
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520114,Miscellaneous Support Services,Other Services and Charges,Expenditures,52000,52000,27318
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,16600,16000,16493
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520120,Communications Equipment Services,Other Services and Charges,Expenditures,40000,40000,9173
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520126,Construction Site Work Services,Other Services and Charges,Expenditures,27065,0,27065
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520132,Contracts/Sponsorships,Other Services and Charges,Expenditures,1664737,1664737,754530
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520157,Computer Software Maintenance Services,Other Services and Charges,Expenditures,700,700,475
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520510,Mail/Delivery Services,Other Services and Charges,Expenditures,300,300,167
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520520,Printing & Reproduction Services,Other Services and Charges,Expenditures,0,0,92
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520605,Advertising Services,Other Services and Charges,Expenditures,12000,12000,10208
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520755,Contingency,Other Services and Charges,Expenditures,9400,10000,3429
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520905,Travel - Training Related,Other Services and Charges,Expenditures,0,0,1326
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,500,500,516
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,521305,Indirect Cost Recovery Payment,Other Services and Charges,Expenditures,141218,141218,141218
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,521320,Early Payment Discount,Other Services and Charges,Expenditures,0,0,-762
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,521725,Other Rental,Other Services and Charges,Expenditures,1000,1000,0
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,899444,69650,46497
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522721,Interfund HR Client Services,Other Services and Charges,Expenditures,31342,31342,32621
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522722,Interfund KRONOS Service Chargeback,Other Services and Charges,Expenditures,1074,1074,422
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522724,Interfund - Application Services Exp,Other Services and Charges,Expenditures,60413,60413,50115
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522726,Interfund - Data Services Exp,Other Services and Charges,Expenditures,38086,38086,36387
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522727,Interfund - Voice Services Exp,Other Services and Charges,Expenditures,3180,3180,1789
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,7665,7665,4358
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522729,Interfund - Voice Labor Exp,Other Services and Charges,Expenditures,119,119,1883
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,2706,0,0
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522735,Interfund Parking - HF,Other Services and Charges,Expenditures,13341,13341,9317
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522780,Interfund Metro Passes,Other Services and Charges,Expenditures,2000,2000,620
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522805,Interfund Network Services,Other Services and Charges,Expenditures,4812,4812,2562
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522815,Intfd Print Shop Services,Other Services and Charges,Expenditures,200,200,307
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522822,Interfund Insurance,Other Services and Charges,Expenditures,3476,3476,3700
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522830,Interfund GIS Services,Other Services and Charges,Expenditures,14265,14265,12508
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522844,Interfund Vehicle Services - Tires,Other Services and Charges,Expenditures,150,150,166
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522845,Interfund Vehicle Services,Other Services and Charges,Expenditures,2881,2881,1441
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522846,Interfund Vehicle Fuel,Other Services and Charges,Expenditures,475,475,642
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,560210,Cap Exp - Furniture Fixtures and Equipment,Equipment,Expenditures,1630435,2500000,57906
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,560240,Cap Exp - Communication Equipment,Equipment,Expenditures,0,0,110345
2023,2428,Cable Television Special Fund,Special Revenue Funds,5000,Mayor's Office,Administrative Services,560810,Cap Exp-Controlled Equipment,Equipment,Expenditures,0,0,67948
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,421410,Permit Preparation Fees,Licenses and Permits,Revenues,38000,38000,37960
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,431020,Contributions from Others,Miscellaneous/Other,Revenues,18245350,18245350,12745269
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,432010,Interest on Pooled Investments,Interest,Revenues,36000,36000,62433
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,490010,Transfer from General Fund,Other Resources,Revenues,2465137,2465137,1477853
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,2047992,2047992,1742188
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,500060,Overtime - Civilian,Personnel Services,Expenditures,22513,22513,48366
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,7240,7240,2482
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,172814,172814,145732
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,425374,425374,352855
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,0,0,27422
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,157173,157173,130149
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,228661,228661,236326
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,957,957,819
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,0,0,12665
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,2132,2132,1661
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,7670,7670,6524
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511020,Construction Materials,Supplies,Expenditures,0,0,2834
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,5500,5500,0
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511050,Paper & Printing Supplies,Supplies,Expenditures,9000,9000,718
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,1000,6000,469
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511060,Postage,Supplies,Expenditures,0,0,63
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,29497,29497,46775
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511115,Vehicle Repair & Maintenance Supplies,Supplies,Expenditures,300,300,1017
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511120,Clothing,Supplies,Expenditures,200,200,197
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511125,Food Supplies,Supplies,Expenditures,2000,2000,2200
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,88000,89000,42985
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520101,Janitorial Services,Other Services and Charges,Expenditures,0,0,8671
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,0,0,91
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520110,Management Consulting Services,Other Services and Charges,Expenditures,0,0,18686
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520112,Banking Services,Other Services and Charges,Expenditures,0,0,3934
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520114,Miscellaneous Support Services,Other Services and Charges,Expenditures,16334034,16629034,11852041
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520116,Parking Services Contract,Other Services and Charges,Expenditures,0,0,224
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,900,900,0
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520120,Communications Equipment Services,Other Services and Charges,Expenditures,0,0,175
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520132,Contracts/Sponsorships,Other Services and Charges,Expenditures,0,30000,0
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520133,Private Investigative Services,Other Services and Charges,Expenditures,0,0,1670
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520140,Civic Arts,Other Services and Charges,Expenditures,10000,10000,344
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520157,Computer Software Maintenance Services,Other Services and Charges,Expenditures,0,0,6497
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520510,Mail/Delivery Services,Other Services and Charges,Expenditures,7645,7645,472
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520520,Printing & Reproduction Services,Other Services and Charges,Expenditures,18000,18000,30148
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,140500,140500,80300
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520905,Travel - Training Related,Other Services and Charges,Expenditures,0,0,4522
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,462707,161707,317877
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,521320,Early Payment Discount,Other Services and Charges,Expenditures,0,0,-400
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,521705,Equipment Rental,Other Services and Charges,Expenditures,86543,86543,33228
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,521725,Other Rental,Other Services and Charges,Expenditures,28561,28561,48143
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522305,Freight Charges,Other Services and Charges,Expenditures,0,0,26
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,293003,263003,417791
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522721,Interfund HR Client Services,Other Services and Charges,Expenditures,36044,36044,46054
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522722,Interfund KRONOS Service Chargeback,Other Services and Charges,Expenditures,840,840,328
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522724,Interfund - Application Services Exp,Other Services and Charges,Expenditures,34839,34839,27246
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522725,Interfund Postage,Other Services and Charges,Expenditures,2000,2000,38
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522726,Interfund - Data Services Exp,Other Services and Charges,Expenditures,29864,29864,21333
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522727,Interfund - Voice Services Exp,Other Services and Charges,Expenditures,2993,2993,2147
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,9822,9822,8475
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522729,Interfund - Voice Labor Exp,Other Services and Charges,Expenditures,124,124,598
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522733,Interfund HR Onboard,Other Services and Charges,Expenditures,0,0,30
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522735,Interfund Parking - HF,Other Services and Charges,Expenditures,17393,17393,15528
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522780,Interfund Metro Passes,Other Services and Charges,Expenditures,300,300,0
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522805,Interfund Network Services,Other Services and Charges,Expenditures,3997,3997,3210
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522815,Intfd Print Shop Services,Other Services and Charges,Expenditures,9360,9360,4179
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522822,Interfund Insurance,Other Services and Charges,Expenditures,19131,19131,17457
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522830,Interfund GIS Services,Other Services and Charges,Expenditures,18394,18394,16128
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522844,Interfund Vehicle Services - Tires,Other Services and Charges,Expenditures,150,150,508
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522845,Interfund Vehicle Services,Other Services and Charges,Expenditures,8693,8693,6343
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522846,Interfund Vehicle Fuel,Other Services and Charges,Expenditures,4104,4104,4216
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,522850,Interfund Radio System Access,Other Services and Charges,Expenditures,9097,9097,7221
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,532025,Transfers to Special Revenues,Debt Service and Other Uses,Expenditures,300000,300000,0
2023,2429,Tourism Promotion SRF,Special Revenue Funds,5000,Mayor's Office,Administrative Services,551010,Non-Capital Office Furniture & Equipment,Non-Capital Equipment,Expenditures,25000,25000,581
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,421190,Construction Permits,Licenses and Permits,Revenues,900000,900000,459542
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,424020,Interfund Engineering Services,Direct Interfund Services,Revenues,0,0,261644
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,426290,Other Service Charges,Charges for Services,Revenues,500000,500000,610288
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,426420,Building Space Rental Fees,Charges for Services,Revenues,5801812,5801812,5417166
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,428060,Other Interest Income,Interest,Revenues,0,0,35057
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,428080,Returned Check Charges,Other Fines and Forfeits,Revenues,0,0,24
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,432010,Interest on Pooled Investments,Interest,Revenues,15000000,10000000,19284939
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,434205,Sale of Scrap Metal,Miscellaneous/Other,Revenues,19320,0,23051
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,434225,Sale of Non-Capital Equip. & Merchandise,Miscellaneous/Other,Revenues,0,0,24338
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,434240,Sale of Capital Assets-Land/Streets,Other Resources,Revenues,79500,0,2075964
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,441010,Signatory Landings,Charges for Services,Revenues,93202600,93202600,84698304
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,441015,Carrier Incentive Program,Charges for Services,Revenues,-1500000,-1500000,-596338
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,441020,Aviation Fuel Revenue,Charges for Services,Revenues,1493884,1493884,1453868
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,441030,Aircraft Parking Revenue,Charges for Services,Revenues,4279353,4279353,3356315
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,442030,Terminal Space Rental Fees,Charges for Services,Revenues,187833704,187833704,171802914
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,442035,Terminal Space Nonair Rental Fees,Charges for Services,Revenues,2403404,2403404,2356204
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,442040,Cargo Building Rental Fees,Charges for Services,Revenues,2190024,2190024,1840171
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,442050,Hangar Rental Fees,Charges for Services,Revenues,6291747,6291747,5575290
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,442060,Grounds Rental Fees,Charges for Services,Revenues,12532846,11502146,11244062
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,443050,Auto Rental Concessions,Charges for Services,Revenues,38765125,34904594,35878894
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,443060,Ground Transport Concessions,Charges for Services,Revenues,20957806,15264546,19078063
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,443070,Rental Incentives,Charges for Services,Revenues,0,0,-2252737
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,443080,Special Events Concessions,Charges for Services,Revenues,109273,109273,102999
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,443160,Vending Machine Concessions,Charges for Services,Revenues,20000,20000,23909
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,443190,Retail Concessions,Charges for Services,Revenues,45447970,36910780,42488779
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,445050,Cell Tower Revenue,Charges for Services,Revenues,1410709,1410709,1267236
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,447020,Garage Parking Revenue,Charges for Services,Revenues,114558768,99578538,106383366
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,452020,Recoveries & Refunds,Miscellaneous/Other,Revenues,0,0,45114
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,452030,Miscellaneous Revenue,Miscellaneous/Other,Revenues,0,0,24248
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,456175,Disposal Fees,Charges for Services,Revenues,146115,146115,269538
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,456253,Badging Fees,Charges for Services,Revenues,1000000,1000000,1047720
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,456255,Miscellaneous Operating Revenue,Miscellaneous/Other,Revenues,810000,810000,1734969
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,456260,Operating Recoveries & Refunds,Charges for Services,Revenues,1666000,1666000,1510268
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,79695609,73702359,69626888
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500015,HOPE Union Business Leave,Personnel Services,Expenditures,0,0,10371
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500030,Salary Part Time - Civilian,Personnel Services,Expenditures,255936,255936,112891
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500060,Overtime - Civilian,Personnel Services,Expenditures,3969120,3378700,4149880
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500090,Premium Pay - Civilian,Personnel Services,Expenditures,706200,706200,627883
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,94920,94920,99956
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500210,Pay for Performance-Municipal,Personnel Services,Expenditures,345000,345000,447500
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500240,Interfund HOPE Community Service Usage,Personnel Services,Expenditures,0,0,-114
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,500250,Interfund HOPE Union Business Usage,Personnel Services,Expenditures,1000,1000,2505
2023,8001,HAS-Revenue,Enterprise Funds,2800,Houston Airport System (HAS),Enterprise Funds,501050,Employee Awards,Personnel Services,Expenditures,20000,20000,0
